text,label,happiness,tokens
"""I love the sound of your voice, it makes my heart sing.""",3,,
"""I am so grateful for your love, it has changed my life in ways I never thought possible.""",3,,
"""I love the way you laugh, it fills me with happiness.""",3,,
"""My love for you is like a never-ending story, it will never fade away.""",3,,
"""You are the love of my life, I am so in love with you.""",3,,
"""I love the way you make me feel alive, your love is everything to me.""",3,,
"""My love for you is like a flame that will never die out.""",3,,
"""I love the way you hold me, it makes me feel safe and protected.""",3,,
"""Your love is like a beacon that guides me through the storm, I am so deeply in love with you.""",3,,
"""I am so blessed to have you in my life, I am so in love with you.""",3,,
"""I love the way you understand me, your love is everything to me.""",3,,
"""My love for you is like a flower that blooms every day.""",3,,
"""I love the way you make me smile, it fills me with joy.""",3,,
"""Your love is the foundation of my life, I am so deeply in love with you.""",3,,
"""I love the way you make me feel complete, your love is everything to me.""",3,,
"""I am so grateful for your love, it has healed my broken heart.""",3,,
"""My love for you is like a river that flows endlessly.""",3,,
"""I love the way you inspire me, your love is everything to me.""",3,,
"""Your love is the anchor that keeps me grounded, I am so deeply in love with you.""",3,,
"""I love the way you touch me, it sends shivers down my spine.""",3,,
"""My love for you is like a piece of art, it is beautiful and unique.""",3,,
"""I am so in love with you, it feels like a fairytale come true.""",3,,
"""I love you more than anything in the world.""",3,,
"""You are the light of my life.""",3,,
"""Being with you makes me so happy.""",3,,
"""I feel so lucky to have you in my life.""",3,,
"""My love for you grows stronger every day.""",3,,
"""You make my heart skip a beat.""",3,,
"""I can't imagine my life without you in it.""",3,,
"""Every moment with you is a precious gift.""",3,,
"""You are the missing piece of my puzzle.""",3,,
"""I would do anything for you, my love.""",3,,
"""You make me feel complete.""",3,,
"""I love the way you make me laugh.""",3,,
"""I never knew what true love was until I met you.""",3,,
"""You are my soulmate.""",3,,
"""You are the one I want to grow old with.""",3,,
"""My love for you is unconditional.""",3,,
"""I am so grateful for you.""",3,,
"""You make my heart feel so full.""",3,,
"""I love the way you look at me.""",3,,
"""You are the best thing that ever happened to me.""",3,,
"""I love the way you make me feel.""",3,,
"""I love you more than words could ever express.""",3,,
"""You are the love of my life.""",3,,
"""I am so proud to call you mine.""",3,,
"""I can't wait to spend the rest of my life with you.""",3,,
"""You make my world a brighter place.""",3,,
"""My heart beats for you.""",3,,
"""I am so blessed to have you by my side.""",3,,
"""I love you to the moon and back.""",3,,
"""You are the one I want to wake up next to every morning.""",3,,
"""I never knew love like this before I met you.""",3,,
"""I cherish every moment with you.""",3,,
"""You are my everything.""",3,,
"""I can't get enough of you.""",3,,
"""My love for you is eternal.""",3,,
"""I am so grateful for the love we share.""",3,,
"""You complete me in every way.""",3,,
"""I feel so alive when I am with you.""",3,,
"""I never want to be without you.""",3,,
"""You are my home.""",3,,
"""I love the way you make me feel safe and secure.""",3,,
"""You bring so much joy into my life.""",3,,
"""I can't imagine living without you.""",3,,
"""My heart belongs to you.""",3,,
"""I feel so lucky to have found you.""",3,,
"""You are my forever.""",3,,
"""I love the way you make me a better person.""",3,,
"""I never want to let you go.""",3,,
"""You are my one and only.""",3,,
"""I love the way you understand me like no one else can.""",3,,
"""I am so grateful for your love.""",3,,
"""You are the sunshine in my life.""",3,,
"""I love the way you make me feel like anything is possible.""",3,,
"""You are my partner in crime.""",3,,
"""I can't imagine living without you by my side.""",3,,
"""You make my heart sing.""",3,,
"""I love the way you always know how to make me smile.""",3,,
"""I am so lucky to have you in my life.""",3,,
"""You make me feel so special.""",3,,
"""I love the way you make me feel like I am the only person in the world.""",3,,
"""I cherish every moment we spend together.""",3,,
"""You are my soulmate and my best friend.""",3,,
"""I love you more than anything in this world.""",3,,
"""You make my heart skip a beat every time I see you.""",3,,
"""Being with you just feels like home.""",3,,
"""I can't imagine my life without you, I love you so much.""",3,,
"""You bring so much happiness into my life, I'm so grateful for you.""",3,,
"""I feel so lucky to have found someone as amazing as you.""",3,,
"""I love the way you make me laugh, even on the hardest days.""",3,,
"""I never knew what true love was until I met you.""",3,,
"""You are the missing piece I didn't even know I needed in my life.""",3,,
"""I can't get enough of you, I love everything about you.""",3,,
"""My love for you grows stronger every day.""",3,,
"""You are my soulmate, I couldn't imagine being with anyone else.""",3,,
"""I love the way you look at me, like I'm the only person in the world.""",3,,
"""You make me a better person, I'm so grateful for you.""",3,,
"""I love spending time with you, even doing the most mundane things.""",3,,
"""I feel like I can tell you anything, you make me feel so safe and loved.""",3,,
"""You make my heart feel so full, I love you more than words can express.""",3,,
"""I'm so lucky to wake up next to you every morning, I love you so much.""",3,,
"""I love the way you make me feel, like anything is possible.""",3,,
"""I love how supportive you are of all my dreams and goals.""",3,,
"""I'm so grateful for every moment I get to spend with you, I love you more every day.""",3,,
"""You make every day brighter just by being in it, I love you so much.""",3,,
"""I love the way you always know how to make me smile.""",3,,
"""I can't wait to spend the rest of my life with you, I love you more than anything.""",3,,
"""You are my best friend and my soulmate, I love you more than anything in this world.""",3,,
"""I love the way your eyes light up when you talk about the things you're passionate about.""",3,,
"""I'm so grateful for all the little things you do to show me you care, I love you so much.""",3,,
"""I love the way you make me feel so special, like I'm the most important person in the world.""",3,,
"""You make me feel so alive, I love you more than anything.""",3,,
"""I love how you always know how to make me feel better, even on the hardest days.""",3,,
"""I'm so grateful for your love, it's the best thing in my life.""",3,,
"""I love the way you always make me feel loved and appreciated.""",3,,
"""I can't imagine my life without you, you are my everything.""",3,,
"""I love the way you always support me, no matter what.""",3,,
"""You are my rock, I don't know what I'd do without you, I love you so much.""",3,,
"""I love the way you make me feel so special, like I'm the luckiest person in the world.""",3,,
"""You make everything better just by being here, I love you more than anything.""",3,,
"""I'm so grateful for your love, it's the most important thing in my life.""",3,,
"""I love the way you always know how to make me feel loved and appreciated.""",3,,
"""I love spending time with you.""",3,,
"""You make my heart skip a beat.""",3,,
"""I can't imagine my life without you in it.""",3,,
"""I love the way you make me feel.""",3,,
"""You are the missing piece that completes me.""",3,,
